file,question,score
n02-sor-et35-p06-c05.txt,Q1,7.475
n02-sor-et35-p06-c05.txt,Q2,4.41935483870968
n02-sor-et35-p06-c05.txt,Q3,5.48717948717949
n02-sor-et35-p06-c05.txt,Q4,7.82926829268293
n02-sor-et35-p06-c05.txt,Q5,7.92682926829268
n02-sor-et35-p06-c05.txt,Q6,7.90243902439024
n02-sor-et35-p06-c05.txt,Q7,7.78048780487805
n02-sor-et35-p06-c05.txt,Q8,7.87804878048781
n02-sor-et35-p06-c05.txt,Q9,8.04878048780488
n02-sor-et35-p07-c04.txt,Q1,7.75675675675676
n02-sor-et35-p07-c04.txt,Q2,6.81081081081081
n02-sor-et35-p07-c04.txt,Q3,7.21621621621622
n02-sor-et35-p07-c04.txt,Q4,7.91891891891892
n02-sor-et35-p07-c04.txt,Q5,7.75675675675676
n02-sor-et35-p07-c04.txt,Q6,7.27027027027027
n02-sor-et35-p07-c04.txt,Q7,7.81081081081081
n02-sor-et35-p07-c04.txt,Q8,7.67567567567568
n02-sor-et35-p07-c04.txt,Q9,7.54054054054054
n02-sor-et35-p07-c05.txt,Q1,7.47368421052632
n02-sor-et35-p07-c05.txt,Q2,5.17647058823529
n02-sor-et35-p07-c05.txt,Q3,6.31578947368421
n02-sor-et35-p07-c05.txt,Q4,8.21052631578947
n02-sor-et35-p07-c05.txt,Q5,8.18421052631579
n02-sor-et35-p07-c05.txt,Q6,7.73684210526316
n02-sor-et35-p07-c05.txt,Q7,8.13157894736842
n02-sor-et35-p07-c05.txt,Q8,8.02631578947369
n02-sor-et35-p07-c05.txt,Q9,7.81578947368421
n02-sor-et35-p07-c06.txt,Q1,6.04651162790698
n02-sor-et35-p07-c06.txt,Q2,8.51162790697674
n02-sor-et35-p07-c06.txt,Q3,7.64285714285714
n02-sor-et35-p07-c06.txt,Q4,8.32558139534884
n02-sor-et35-p07-c06.txt,Q5,6.0952380952381
n02-sor-et35-p07-c06.txt,Q6,4.80952380952381
n02-sor-et35-p07-c06.txt,Q7,7.76744186046512
n02-sor-et35-p07-c06.txt,Q8,6.67441860465116
n02-sor-et35-p07-c06.txt,Q9,4.92307692307692
n02-sor-et35-p08-c05.txt,Q1,7.69444444444444
n02-sor-et35-p08-c05.txt,Q2,5.84848484848485
n02-sor-et35-p08-c05.txt,Q3,6.75
n02-sor-et35-p08-c05.txt,Q4,7.69444444444444
n02-sor-et35-p08-c05.txt,Q5,7.72222222222222
n02-sor-et35-p08-c05.txt,Q6,7.41666666666667
n02-sor-et35-p08-c05.txt,Q7,7.75
n02-sor-et35-p08-c05.txt,Q8,7.5
n02-sor-et35-p08-c05.txt,Q9,6.55555555555556
n02-sor-et35-p08-c06.txt,Q1,7.09756097560976
n02-sor-et35-p08-c06.txt,Q2,8.63414634146342
n02-sor-et35-p08-c06.txt,Q3,7.92682926829268
n02-sor-et35-p08-c06.txt,Q4,8.26829268292683
n02-sor-et35-p08-c06.txt,Q5,6.075
n02-sor-et35-p08-c06.txt,Q6,5.7
n02-sor-et35-p08-c06.txt,Q7,8.09756097560976
n02-sor-et35-p08-c06.txt,Q8,6.92682926829268
n02-sor-et35-p08-c06.txt,Q9,5.37837837837838
n02-sor-et35-p08-c07.txt,Q1,7.11627906976744
n02-sor-et35-p08-c07.txt,Q2,8.34883720930233
n02-sor-et35-p08-c07.txt,Q3,7.86046511627907
n02-sor-et35-p08-c07.txt,Q4,8.48837209302326
n02-sor-et35-p08-c07.txt,Q5,6.53488372093023
n02-sor-et35-p08-c07.txt,Q6,5.46511627906977
n02-sor-et35-p08-c07.txt,Q7,8.04651162790698
n02-sor-et35-p08-c07.txt,Q8,7.34883720930233
n02-sor-et35-p08-c07.txt,Q9,7.32558139534884
n02-sor-et35-p09-c06.txt,Q1,7.33333333333333
n02-sor-et35-p09-c06.txt,Q2,8.11904761904762
n02-sor-et35-p09-c06.txt,Q3,7.71428571428571
n02-sor-et35-p09-c06.txt,Q4,8.45238095238095
n02-sor-et35-p09-c06.txt,Q5,7.02380952380952
n02-sor-et35-p09-c06.txt,Q6,6.02380952380952
n02-sor-et35-p09-c06.txt,Q7,7.97619047619048
n02-sor-et35-p09-c06.txt,Q8,7.47619047619048
n02-sor-et35-p09-c06.txt,Q9,5.85365853658537
n02-sor-et35-p09-c07.txt,Q1,7.5945945945946
n02-sor-et35-p09-c07.txt,Q2,8.45945945945946
n02-sor-et35-p09-c07.txt,Q3,8.21621621621622
n02-sor-et35-p09-c07.txt,Q4,8.45945945945946
n02-sor-et35-p09-c07.txt,Q5,7.69444444444444
n02-sor-et35-p09-c07.txt,Q6,6.24324324324324
n02-sor-et35-p09-c07.txt,Q7,8.43243243243243
n02-sor-et35-p09-c07.txt,Q8,7.7027027027027
n02-sor-et35-p09-c07.txt,Q9,7.54054054054054
n02-sor-et35-p09-c08.txt,Q1,8.03225806451613
n02-sor-et35-p09-c08.txt,Q2,8.25806451612903
n02-sor-et35-p09-c08.txt,Q3,8.2258064516129
n02-sor-et35-p09-c08.txt,Q4,8.48387096774194
n02-sor-et35-p09-c08.txt,Q5,7.32258064516129
n02-sor-et35-p09-c08.txt,Q6,6.51612903225807
n02-sor-et35-p09-c08.txt,Q7,8.41935483870968
n02-sor-et35-p09-c08.txt,Q8,7.87096774193548
n02-sor-et35-p09-c08.txt,Q9,7.48387096774194
n02-sor-et35-p10-c07.txt,Q1,7.1
n02-sor-et35-p10-c07.txt,Q2,7.95
n02-sor-et35-p10-c07.txt,Q3,7.425
n02-sor-et35-p10-c07.txt,Q4,8.2
n02-sor-et35-p10-c07.txt,Q5,7.05
n02-sor-et35-p10-c07.txt,Q6,6.075
n02-sor-et35-p10-c07.txt,Q7,8.175
n02-sor-et35-p10-c07.txt,Q8,7.55
n02-sor-et35-p10-c07.txt,Q9,7.925
n02-sor-et35-p10-c08.txt,Q1,7.10869565217391
n02-sor-et35-p10-c08.txt,Q2,6.82608695652174
n02-sor-et35-p10-c08.txt,Q3,6.93478260869565
n02-sor-et35-p10-c08.txt,Q4,7.06521739130435
n02-sor-et35-p10-c08.txt,Q5,6.30434782608696
n02-sor-et35-p10-c08.txt,Q6,6.3695652173913
n02-sor-et35-p10-c08.txt,Q7,7.73913043478261
n02-sor-et35-p10-c08.txt,Q8,6.76086956521739
n02-sor-et35-p10-c08.txt,Q9,5.65909090909091
n02-sor-et35-p10-c09.txt,Q1,7.09090909090909
n02-sor-et35-p10-c09.txt,Q2,7.27272727272727
n02-sor-et35-p10-c09.txt,Q3,7.18181818181818
n02-sor-et35-p10-c09.txt,Q4,7.54545454545455
n02-sor-et35-p10-c09.txt,Q5,7.25
n02-sor-et35-p10-c09.txt,Q6,6.88636363636364
n02-sor-et35-p10-c09.txt,Q7,8
n02-sor-et35-p10-c09.txt,Q8,7.25
n02-sor-et35-p10-c09.txt,Q9,7.34090909090909
n02-sor-et35-p11-c08.txt,Q1,7.13636363636364
n02-sor-et35-p11-c08.txt,Q2,7.65909090909091
n02-sor-et35-p11-c08.txt,Q3,7.47727272727273
n02-sor-et35-p11-c08.txt,Q4,7.90909090909091
n02-sor-et35-p11-c08.txt,Q5,7.04545454545455
n02-sor-et35-p11-c08.txt,Q6,6.36363636363636
n02-sor-et35-p11-c08.txt,Q7,7.88636363636364
n02-sor-et35-p11-c08.txt,Q8,7.43181818181818
n02-sor-et35-p11-c08.txt,Q9,7.45454545454545
n02-sor-et35-p11-c09.txt,Q1,7.30952380952381
n02-sor-et35-p11-c09.txt,Q2,7.54761904761905
n02-sor-et35-p11-c09.txt,Q3,7.38095238095238
n02-sor-et35-p11-c09.txt,Q4,8.19047619047619
n02-sor-et35-p11-c09.txt,Q5,6.92857142857143
n02-sor-et35-p11-c09.txt,Q6,6.54761904761905
n02-sor-et35-p11-c09.txt,Q7,8.21428571428571
n02-sor-et35-p11-c09.txt,Q8,7.38095238095238
n02-sor-et35-p11-c09.txt,Q9,7.16666666666667
n02-sor-et35-p11-c10.txt,Q1,7.23728813559322
n02-sor-et35-p11-c10.txt,Q2,6.57627118644068
n02-sor-et35-p11-c10.txt,Q3,6.76271186440678
n02-sor-et35-p11-c10.txt,Q4,7.67796610169492
n02-sor-et35-p11-c10.txt,Q5,7.16949152542373
n02-sor-et35-p11-c10.txt,Q6,6.77966101694915
n02-sor-et35-p11-c10.txt,Q7,7.74576271186441
n02-sor-et35-p11-c10.txt,Q8,7.33898305084746
n02-sor-et35-p11-c10.txt,Q9,7.27586206896552
n02-sor-et35-p12-c09.txt,Q1,7.19512195121951
n02-sor-et35-p12-c09.txt,Q2,7.4390243902439
n02-sor-et35-p12-c09.txt,Q3,7.5609756097561
n02-sor-et35-p12-c09.txt,Q4,7.68292682926829
n02-sor-et35-p12-c09.txt,Q5,6.29268292682927
n02-sor-et35-p12-c09.txt,Q6,6.29268292682927
n02-sor-et35-p12-c09.txt,Q7,7.92682926829268
n02-sor-et35-p12-c09.txt,Q8,7.1
n02-sor-et35-p12-c09.txt,Q9,5.53846153846154
n02-sor-et35-p12-c10.txt,Q1,6.78947368421053
n02-sor-et35-p12-c10.txt,Q2,8.31578947368421
n02-sor-et35-p12-c10.txt,Q3,7.65789473684211
n02-sor-et35-p12-c10.txt,Q4,7.44736842105263
n02-sor-et35-p12-c10.txt,Q5,5.89189189189189
n02-sor-et35-p12-c10.txt,Q6,5.48648648648649
n02-sor-et35-p12-c10.txt,Q7,7.8421052631579
n02-sor-et35-p12-c10.txt,Q8,6.81081081081081
n02-sor-et35-p12-c10.txt,Q9,4.94117647058824
n02-sor-et35-p12-c11.txt,Q1,7.48571428571429
n02-sor-et35-p12-c11.txt,Q2,5.97058823529412
n02-sor-et35-p12-c11.txt,Q3,6.42857142857143
n02-sor-et35-p12-c11.txt,Q4,7.91176470588235
n02-sor-et35-p12-c11.txt,Q5,7.65714285714286
n02-sor-et35-p12-c11.txt,Q6,7.57142857142857
n02-sor-et35-p12-c11.txt,Q7,8.28571428571429
n02-sor-et35-p12-c11.txt,Q8,7.82857142857143
n02-sor-et35-p12-c11.txt,Q9,7.97142857142857
n03-car-et60-p01-c10.txt,Q1,7.5
n03-car-et60-p01-c10.txt,Q2,7.575
n03-car-et60-p01-c10.txt,Q3,7.675
n03-car-et60-p01-c10.txt,Q4,8.2
n03-car-et60-p01-c10.txt,Q5,7.3
n03-car-et60-p01-c10.txt,Q6,6.9
n03-car-et60-p01-c10.txt,Q7,7.825
n03-car-et60-p01-c10.txt,Q8,7.7
n03-car-et60-p01-c10.txt,Q9,7.4
n03-car-et60-p01-c11.txt,Q1,7.41025641025641
n03-car-et60-p01-c11.txt,Q2,6.26315789473684
n03-car-et60-p01-c11.txt,Q3,6.71052631578947
n03-car-et60-p01-c11.txt,Q4,8.02564102564103
n03-car-et60-p01-c11.txt,Q5,7.23076923076923
n03-car-et60-p01-c11.txt,Q6,7.48717948717949
n03-car-et60-p01-c11.txt,Q7,7.94871794871795
n03-car-et60-p01-c11.txt,Q8,7.43589743589744
n03-car-et60-p01-c11.txt,Q9,7.76923076923077
n03-car-et60-p01-c12.txt,Q1,6.51162790697674
n03-car-et60-p01-c12.txt,Q2,8
n03-car-et60-p01-c12.txt,Q3,7.44186046511628
n03-car-et60-p01-c12.txt,Q4,8.06976744186047
n03-car-et60-p01-c12.txt,Q5,5.90697674418605
n03-car-et60-p01-c12.txt,Q6,5.42857142857143
n03-car-et60-p01-c12.txt,Q7,7.58139534883721
n03-car-et60-p01-c12.txt,Q8,6.83720930232558
n03-car-et60-p01-c12.txt,Q9,5.95238095238095
n03-car-et60-p02-c11.txt,Q1,7.48717948717949
n03-car-et60-p02-c11.txt,Q2,6.26315789473684
n03-car-et60-p02-c11.txt,Q3,6.75675675675676
n03-car-et60-p02-c11.txt,Q4,7.33333333333333
n03-car-et60-p02-c11.txt,Q5,7.17948717948718
n03-car-et60-p02-c11.txt,Q6,6.97435897435897
n03-car-et60-p02-c11.txt,Q7,7.56410256410256
n03-car-et60-p02-c11.txt,Q8,7.1025641025641
n03-car-et60-p02-c11.txt,Q9,6.87179487179487
n03-car-et60-p02-c12.txt,Q1,5.06976744186047
n03-car-et60-p02-c12.txt,Q2,8.16279069767442
n03-car-et60-p02-c12.txt,Q3,6.86046511627907
n03-car-et60-p02-c12.txt,Q4,6.83720930232558
n03-car-et60-p02-c12.txt,Q5,5.18604651162791
n03-car-et60-p02-c12.txt,Q6,4.31707317073171
n03-car-et60-p02-c12.txt,Q7,7.09302325581395
n03-car-et60-p02-c12.txt,Q8,6
n03-car-et60-p02-c12.txt,Q9,6.47619047619048
n03-car-et60-p02-c13.txt,Q1,7.43478260869565
n03-car-et60-p02-c13.txt,Q2,6.93478260869565
n03-car-et60-p02-c13.txt,Q3,7.19565217391304
n03-car-et60-p02-c13.txt,Q4,7.93478260869565
n03-car-et60-p02-c13.txt,Q5,7.3695652173913
n03-car-et60-p02-c13.txt,Q6,6.80434782608696
n03-car-et60-p02-c13.txt,Q7,7.89130434782609
n03-car-et60-p02-c13.txt,Q8,7.45652173913044
n03-car-et60-p02-c13.txt,Q9,7.67391304347826
n03-car-et60-p03-c01.txt,Q1,7.5
n03-car-et60-p03-c01.txt,Q2,6.26470588235294
n03-car-et60-p03-c01.txt,Q3,6.70588235294118
n03-car-et60-p03-c01.txt,Q4,7.58823529411765
n03-car-et60-p03-c01.txt,Q5,7.11764705882353
n03-car-et60-p03-c01.txt,Q6,6.67647058823529
n03-car-et60-p03-c01.txt,Q7,7.38235294117647
n03-car-et60-p03-c01.txt,Q8,7.11764705882353
n03-car-et60-p03-c01.txt,Q9,6.67647058823529
n03-car-et60-p03-c12.txt,Q1,5.21621621621622
n03-car-et60-p03-c12.txt,Q2,8.51351351351351
n03-car-et60-p03-c12.txt,Q3,6.89189189189189
n03-car-et60-p03-c12.txt,Q4,7.97297297297297
n03-car-et60-p03-c12.txt,Q5,4.11428571428571
n03-car-et60-p03-c12.txt,Q6,3.15625
n03-car-et60-p03-c12.txt,Q7,7.78378378378378
n03-car-et60-p03-c12.txt,Q8,5.2972972972973
n03-car-et60-p03-c12.txt,Q9,3.62857142857143
n03-car-et60-p03-c13.txt,Q1,7.54545454545455
n03-car-et60-p03-c13.txt,Q2,6.03125
n03-car-et60-p03-c13.txt,Q3,6.42424242424242
n03-car-et60-p03-c13.txt,Q4,7.54545454545455
n03-car-et60-p03-c13.txt,Q5,7.03030303030303
n03-car-et60-p03-c13.txt,Q6,7.09090909090909
n03-car-et60-p03-c13.txt,Q7,7.75757575757576
n03-car-et60-p03-c13.txt,Q8,7.125
n03-car-et60-p03-c13.txt,Q9,7.6969696969697
n03-car-et60-p04-c01.txt,Q1,7.3
n03-car-et60-p04-c01.txt,Q2,6.75510204081633
n03-car-et60-p04-c01.txt,Q3,6.7
n03-car-et60-p04-c01.txt,Q4,7.86
n03-car-et60-p04-c01.txt,Q5,7.1
n03-car-et60-p04-c01.txt,Q6,6.96
n03-car-et60-p04-c01.txt,Q7,7.82
n03-car-et60-p04-c01.txt,Q8,7.3
n03-car-et60-p04-c01.txt,Q9,6.68
n03-car-et60-p04-c02.txt,Q1,6.97619047619048
n03-car-et60-p04-c02.txt,Q2,8.38095238095238
n03-car-et60-p04-c02.txt,Q3,7.69047619047619
n03-car-et60-p04-c02.txt,Q4,7.92857142857143
n03-car-et60-p04-c02.txt,Q5,6.71428571428571
n03-car-et60-p04-c02.txt,Q6,5.54761904761905
n03-car-et60-p04-c02.txt,Q7,8.11904761904762
n03-car-et60-p04-c02.txt,Q8,7.21428571428571
n03-car-et60-p04-c02.txt,Q9,5.51219512195122
n03-car-et60-p04-c13.txt,Q1,7.7948717948718
n03-car-et60-p04-c13.txt,Q2,6.97435897435897
n03-car-et60-p04-c13.txt,Q3,6.925
n03-car-et60-p04-c13.txt,Q4,8.25641025641026
n03-car-et60-p04-c13.txt,Q5,7.8
n03-car-et60-p04-c13.txt,Q6,7.56410256410256
n03-car-et60-p04-c13.txt,Q7,8.025
n03-car-et60-p04-c13.txt,Q8,8
n03-car-et60-p04-c13.txt,Q9,7.97435897435897
n03-car-et60-p05-c01.txt,Q1,6.95121951219512
n03-car-et60-p05-c01.txt,Q2,7.80487804878049
n03-car-et60-p05-c01.txt,Q3,7.26829268292683
n03-car-et60-p05-c01.txt,Q4,8.19512195121951
n03-car-et60-p05-c01.txt,Q5,6.48780487804878
n03-car-et60-p05-c01.txt,Q6,5.75609756097561
n03-car-et60-p05-c01.txt,Q7,7.87804878048781
n03-car-et60-p05-c01.txt,Q8,7.02439024390244
n03-car-et60-p05-c01.txt,Q9,6.29268292682927
n03-car-et60-p05-c02.txt,Q1,7.275
n03-car-et60-p05-c02.txt,Q2,7.625
n03-car-et60-p05-c02.txt,Q3,7.425
n03-car-et60-p05-c02.txt,Q4,7.7
n03-car-et60-p05-c02.txt,Q5,6.9
n03-car-et60-p05-c02.txt,Q6,6.325
n03-car-et60-p05-c02.txt,Q7,7.625
n03-car-et60-p05-c02.txt,Q8,7.175
n03-car-et60-p05-c02.txt,Q9,7.025
n03-car-et60-p05-c03.txt,Q1,7.28571428571429
n03-car-et60-p05-c03.txt,Q2,7.4
n03-car-et60-p05-c03.txt,Q3,7.17142857142857
n03-car-et60-p05-c03.txt,Q4,7.91428571428571
n03-car-et60-p05-c03.txt,Q5,6.77142857142857
n03-car-et60-p05-c03.txt,Q6,6.4
n03-car-et60-p05-c03.txt,Q7,7.71428571428571
n03-car-et60-p05-c03.txt,Q8,7.25714285714286
n03-car-et60-p05-c03.txt,Q9,7.22857142857143
n03-car-et60-p06-c02.txt,Q1,7.64705882352941
n03-car-et60-p06-c02.txt,Q2,8.13725490196078
n03-car-et60-p06-c02.txt,Q3,7.94117647058824
n03-car-et60-p06-c02.txt,Q4,8.49019607843137
n03-car-et60-p06-c02.txt,Q5,7.25490196078431
n03-car-et60-p06-c02.txt,Q6,6.54901960784314
n03-car-et60-p06-c02.txt,Q7,8.15686274509804
n03-car-et60-p06-c02.txt,Q8,7.37254901960784
n03-car-et60-p06-c02.txt,Q9,7.03921568627451
n03-car-et60-p06-c03.txt,Q1,7.18181818181818
n03-car-et60-p06-c03.txt,Q2,7.5625
n03-car-et60-p06-c03.txt,Q3,7.53125
n03-car-et60-p06-c03.txt,Q4,7.90909090909091
n03-car-et60-p06-c03.txt,Q5,7.42424242424242
n03-car-et60-p06-c03.txt,Q6,6.57575757575758
n03-car-et60-p06-c03.txt,Q7,8.09090909090909
n03-car-et60-p06-c03.txt,Q8,6.90909090909091
n03-car-et60-p06-c03.txt,Q9,6.09375
n03-car-et60-p06-c04.txt,Q1,7.92592592592593
n03-car-et60-p06-c04.txt,Q2,6.61538461538462
n03-car-et60-p06-c04.txt,Q3,7.07547169811321
n03-car-et60-p06-c04.txt,Q4,8.16666666666667
n03-car-et60-p06-c04.txt,Q5,8.14814814814815
n03-car-et60-p06-c04.txt,Q6,7.72222222222222
n03-car-et60-p06-c04.txt,Q7,8.07407407407407
n03-car-et60-p06-c04.txt,Q8,7.87037037037037
n03-car-et60-p06-c04.txt,Q9,7.64814814814815
n03-car-et60-p07-c03.txt,Q1,6.91891891891892
n03-car-et60-p07-c03.txt,Q2,7.94594594594595
n03-car-et60-p07-c03.txt,Q3,7.64864864864865
n03-car-et60-p07-c03.txt,Q4,7.97297297297297
n03-car-et60-p07-c03.txt,Q5,6.37837837837838
n03-car-et60-p07-c03.txt,Q6,6.13513513513514
n03-car-et60-p07-c03.txt,Q7,7.94594594594595
n03-car-et60-p07-c03.txt,Q8,6.51351351351351
n03-car-et60-p07-c03.txt,Q9,6.43243243243243
n03-car-et60-p07-c04.txt,Q1,7.02631578947368
n03-car-et60-p07-c04.txt,Q2,5.72222222222222
n03-car-et60-p07-c04.txt,Q3,6.16666666666667
n03-car-et60-p07-c04.txt,Q4,7.47368421052632
n03-car-et60-p07-c04.txt,Q5,7.13157894736842
n03-car-et60-p07-c04.txt,Q6,6.89473684210526
n03-car-et60-p07-c04.txt,Q7,7.52631578947368
n03-car-et60-p07-c04.txt,Q8,7.05263157894737
n03-car-et60-p07-c04.txt,Q9,6.86842105263158
n03-car-et60-p07-c05.txt,Q1,7.07692307692308
n03-car-et60-p07-c05.txt,Q2,5.25714285714286
n03-car-et60-p07-c05.txt,Q3,5.67567567567568
n03-car-et60-p07-c05.txt,Q4,8.05128205128205
n03-car-et60-p07-c05.txt,Q5,8.12820512820513
n03-car-et60-p07-c05.txt,Q6,7.8974358974359
n03-car-et60-p07-c05.txt,Q7,8
n03-car-et60-p07-c05.txt,Q8,7.92307692307692
n03-car-et60-p07-c05.txt,Q9,8.1025641025641
n03-car-et60-p08-c04.txt,Q1,6.56666666666667
n03-car-et60-p08-c04.txt,Q2,6.1
n03-car-et60-p08-c04.txt,Q3,6
n03-car-et60-p08-c04.txt,Q4,6.93333333333333
n03-car-et60-p08-c04.txt,Q5,6.6
n03-car-et60-p08-c04.txt,Q6,6.06666666666667
n03-car-et60-p08-c04.txt,Q7,7.43333333333333
n03-car-et60-p08-c04.txt,Q8,6.8
n03-car-et60-p08-c04.txt,Q9,6.56666666666667
n03-car-et60-p08-c05.txt,Q1,7.85365853658537
n03-car-et60-p08-c05.txt,Q2,6.07317073170732
n03-car-et60-p08-c05.txt,Q3,6.71428571428571
n03-car-et60-p08-c05.txt,Q4,8.1
n03-car-et60-p08-c05.txt,Q5,7.61904761904762
n03-car-et60-p08-c05.txt,Q6,7.73170731707317
n03-car-et60-p08-c05.txt,Q7,8.26190476190476
n03-car-et60-p08-c05.txt,Q8,7.92682926829268
n03-car-et60-p08-c05.txt,Q9,8.15
n03-car-et60-p08-c06.txt,Q1,6.30555555555556
n03-car-et60-p08-c06.txt,Q2,8.14285714285714
n03-car-et60-p08-c06.txt,Q3,7.57142857142857
n03-car-et60-p08-c06.txt,Q4,8
n03-car-et60-p08-c06.txt,Q5,5.44117647058824
n03-car-et60-p08-c06.txt,Q6,4.91666666666667
n03-car-et60-p08-c06.txt,Q7,7.52777777777778
n03-car-et60-p08-c06.txt,Q8,5.88888888888889
n03-car-et60-p08-c06.txt,Q9,4.875
n03-car-et60-p09-c05.txt,Q1,7.72727272727273
n03-car-et60-p09-c05.txt,Q2,6.70454545454545
n03-car-et60-p09-c05.txt,Q3,6.88636363636364
n03-car-et60-p09-c05.txt,Q4,8.15909090909091
n03-car-et60-p09-c05.txt,Q5,7.81818181818182
n03-car-et60-p09-c05.txt,Q6,7.54545454545455
n03-car-et60-p09-c05.txt,Q7,8.06818181818182
n03-car-et60-p09-c05.txt,Q8,7.63636363636364
n03-car-et60-p09-c05.txt,Q9,7.52272727272727
n03-car-et60-p09-c06.txt,Q1,6.80555555555556
n03-car-et60-p09-c06.txt,Q2,7.52777777777778
n03-car-et60-p09-c06.txt,Q3,7.02777777777778
n03-car-et60-p09-c06.txt,Q4,7.80555555555556
n03-car-et60-p09-c06.txt,Q5,6.61111111111111
n03-car-et60-p09-c06.txt,Q6,5.68571428571429
n03-car-et60-p09-c06.txt,Q7,7.66666666666667
n03-car-et60-p09-c06.txt,Q8,6.97222222222222
n03-car-et60-p09-c06.txt,Q9,6.05555555555556
n03-car-et60-p09-c07.txt,Q1,6.83333333333333
n03-car-et60-p09-c07.txt,Q2,7.91666666666667
n03-car-et60-p09-c07.txt,Q3,7.4375
n03-car-et60-p09-c07.txt,Q4,8.23404255319149
n03-car-et60-p09-c07.txt,Q5,6.91489361702128
n03-car-et60-p09-c07.txt,Q6,6.1875
n03-car-et60-p09-c07.txt,Q7,8.08333333333333
n03-car-et60-p09-c07.txt,Q8,7.29166666666667
n03-car-et60-p09-c07.txt,Q9,7.5
n03-car-et60-p10-c06.txt,Q1,6.58974358974359
n03-car-et60-p10-c06.txt,Q2,8.075
n03-car-et60-p10-c06.txt,Q3,7.325
n03-car-et60-p10-c06.txt,Q4,7.425
n03-car-et60-p10-c06.txt,Q5,5.30769230769231
n03-car-et60-p10-c06.txt,Q6,5.625
n03-car-et60-p10-c06.txt,Q7,7.475
n03-car-et60-p10-c06.txt,Q8,6.33333333333333
n03-car-et60-p10-c06.txt,Q9,5.34285714285714
n03-car-et60-p10-c07.txt,Q1,7.16666666666667
n03-car-et60-p10-c07.txt,Q2,8.5
n03-car-et60-p10-c07.txt,Q3,7.88095238095238
n03-car-et60-p10-c07.txt,Q4,7.85714285714286
n03-car-et60-p10-c07.txt,Q5,6.33333333333333
n03-car-et60-p10-c07.txt,Q6,5.92682926829268
n03-car-et60-p10-c07.txt,Q7,7.71428571428571
n03-car-et60-p10-c07.txt,Q8,6.92857142857143
n03-car-et60-p10-c07.txt,Q9,6.4390243902439
n03-car-et60-p10-c08.txt,Q1,7.75675675675676
n03-car-et60-p10-c08.txt,Q2,7.97297297297297
n03-car-et60-p10-c08.txt,Q3,8.16216216216216
n03-car-et60-p10-c08.txt,Q4,8.27027027027027
n03-car-et60-p10-c08.txt,Q5,7.51351351351351
n03-car-et60-p10-c08.txt,Q6,6.75675675675676
n03-car-et60-p10-c08.txt,Q7,8.21621621621622
n03-car-et60-p10-c08.txt,Q8,7.75675675675676
n03-car-et60-p10-c08.txt,Q9,7.5945945945946
n03-car-et60-p11-c07.txt,Q1,7.66666666666667
n03-car-et60-p11-c07.txt,Q2,7.95238095238095
n03-car-et60-p11-c07.txt,Q3,7.80952380952381
n03-car-et60-p11-c07.txt,Q4,8.23809523809524
n03-car-et60-p11-c07.txt,Q5,7.52380952380952
n03-car-et60-p11-c07.txt,Q6,6.85714285714286
n03-car-et60-p11-c07.txt,Q7,8.07142857142857
n03-car-et60-p11-c07.txt,Q8,7.57142857142857
n03-car-et60-p11-c07.txt,Q9,7.33333333333333
n03-car-et60-p11-c08.txt,Q1,6.93023255813954
n03-car-et60-p11-c08.txt,Q2,7.81395348837209
n03-car-et60-p11-c08.txt,Q3,7.37209302325581
n03-car-et60-p11-c08.txt,Q4,7.65116279069768
n03-car-et60-p11-c08.txt,Q5,6.41860465116279
n03-car-et60-p11-c08.txt,Q6,6.21428571428571
n03-car-et60-p11-c08.txt,Q7,8.04651162790698
n03-car-et60-p11-c08.txt,Q8,6.90697674418605
n03-car-et60-p11-c08.txt,Q9,6.75609756097561
n03-car-et60-p11-c09.txt,Q1,7.01639344262295
n03-car-et60-p11-c09.txt,Q2,7.31147540983607
n03-car-et60-p11-c09.txt,Q3,7.2
n03-car-et60-p11-c09.txt,Q4,7.9672131147541
n03-car-et60-p11-c09.txt,Q5,6.59016393442623
n03-car-et60-p11-c09.txt,Q6,6.08196721311475
n03-car-et60-p11-c09.txt,Q7,7.86885245901639
n03-car-et60-p11-c09.txt,Q8,6.55737704918033
n03-car-et60-p11-c09.txt,Q9,6.11475409836066
n03-car-et60-p12-c08.txt,Q1,6.69230769230769
n03-car-et60-p12-c08.txt,Q2,7.33333333333333
n03-car-et60-p12-c08.txt,Q3,7.20512820512821
n03-car-et60-p12-c08.txt,Q4,6.5945945945946
n03-car-et60-p12-c08.txt,Q5,6.35897435897436
n03-car-et60-p12-c08.txt,Q6,5.97368421052632
n03-car-et60-p12-c08.txt,Q7,7.66666666666667
n03-car-et60-p12-c08.txt,Q8,6.69230769230769
n03-car-et60-p12-c08.txt,Q9,5.80555555555556
n03-car-et60-p12-c09.txt,Q1,7.14285714285714
n03-car-et60-p12-c09.txt,Q2,7.79591836734694
n03-car-et60-p12-c09.txt,Q3,7.53061224489796
n03-car-et60-p12-c09.txt,Q4,7.71428571428571
n03-car-et60-p12-c09.txt,Q5,6.47916666666667
n03-car-et60-p12-c09.txt,Q6,6
n03-car-et60-p12-c09.txt,Q7,7.63265306122449
n03-car-et60-p12-c09.txt,Q8,6.77551020408163
n03-car-et60-p12-c09.txt,Q9,6.79591836734694
n03-car-et60-p12-c10.txt,Q1,7.09090909090909
n03-car-et60-p12-c10.txt,Q2,8.36363636363636
